[2026-02-12 14:28:50] [INFO    ] discord.client: logging in using static token
[2026-02-12 14:33:01] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.38, close - 275.5, bid - 272.32\nSOFI last price - 20.44, close - 20.55, bid - 20.43\nTSLA last price - 432.75, close - 428.27, bid - 432.88\nNVDA last price - 192.34, close - 190.05, bid - 192.41\nAMD last price - 217.17, close - 213.58, bid - 217.0', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:46.883000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514376962969669', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '2691889506786673984'}
[2026-02-12 14:33:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 44, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:32:51.746000+00:00', 'pinned': False, 'nonce': '8399265168796526736', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514397360001129', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.26, close - 275.5, bid - 272.34\nSOFI last price - 20.41, close - 20.55, bid - 20.4\nTSLA last price - 433.11, close - 428.27, bid - 433.0\nNVDA last price - 192.44, close - 190.05, bid - 192.46\nAMD last price - 217.13, close - 213.58, bid - 217.0', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:06] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:33:06] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.26, close - 275.5, bid - 272.34\nSOFI last price - 20.41, close - 20.55, bid - 20.4\nTSLA last price - 433.11, close - 428.27, bid - 433.0\nNVDA last price - 192.44, close - 190.05, bid - 192.46\nAMD last price - 217.13, close - 213.58, bid - 217.0","components":[],"nonce":"8399265168796526736","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:33:06] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.26, close - 275.5, bid - 272.34\nSOFI last price - 20.41, close - 20.55, bid - 20.4\nTSLA last price - 433.11, close - 428.27, bid - 433.0\nNVDA last price - 192.44, close - 190.05, bid - 192.46\nAMD last price - 217.13, close - 213.58, bid - 217.0', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:51.746000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514397360001129', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '8399265168796526736'}
[2026-02-12 14:33:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 45, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:32:56.594000+00:00', 'pinned': False, 'nonce': '9873176965583060514', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514417693724672', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.34, close - 275.5, bid - 272.52\nSOFI last price - 20.43, close - 20.55, bid - 20.43\nTSLA last price - 433.24, close - 428.27, bid - 433.24\nNVDA last price - 192.54, close - 190.05, bid - 192.52\nAMD last price - 217.39, close - 213.58, bid - 217.33', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:11] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:33:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.34, close - 275.5, bid - 272.52\nSOFI last price - 20.43, close - 20.55, bid - 20.43\nTSLA last price - 433.24, close - 428.27, bid - 433.24\nNVDA last price - 192.54, close - 190.05, bid - 192.52\nAMD last price - 217.39, close - 213.58, bid - 217.33","components":[],"nonce":"9873176965583060514","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:33:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.34, close - 275.5, bid - 272.52\nSOFI last price - 20.43, close - 20.55, bid - 20.43\nTSLA last price - 433.24, close - 428.27, bid - 433.24\nNVDA last price - 192.54, close - 190.05, bid - 192.52\nAMD last price - 217.39, close - 213.58, bid - 217.33', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:56.594000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514417693724672', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '9873176965583060514'}
[2026-02-12 14:33:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 45.
[2026-02-12 14:33:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:33:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 46, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:33:01.387000+00:00', 'pinned': False, 'nonce': '12593320160577912915', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514437797155078', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.55, close - 275.5, bid - 272.79\nSOFI last price - 20.48, close - 20.55, bid - 20.48\nTSLA last price - 433.33, close - 428.27, bid - 433.24\nNVDA last price - 192.56, close - 190.05, bid - 192.52\nAMD last price - 217.68, close - 213.58, bid - 217.5', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:16] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:33:16] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.55, close - 275.5, bid - 272.79\nSOFI last price - 20.48, close - 20.55, bid - 20.48\nTSLA last price - 433.33, close - 428.27, bid - 433.24\nNVDA last price - 192.56, close - 190.05, bid - 192.52\nAMD last price - 217.68, close - 213.58, bid - 217.5","components":[],"nonce":"12593320160577912915","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:33:16] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.55, close - 275.5, bid - 272.79\nSOFI last price - 20.48, close - 20.55, bid - 20.48\nTSLA last price - 433.33, close - 428.27, bid - 433.24\nNVDA last price - 192.56, close - 190.05, bid - 192.52\nAMD last price - 217.68, close - 213.58, bid - 217.5', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:33:01.387000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514437797155078', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12593320160577912915'}
[2026-02-12 14:33:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 47, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:33:06.134000+00:00', 'pinned': False, 'nonce': '8560090670205016002', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514457707384925', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.84, close - 275.5, bid - 272.69\nSOFI last price - 20.49, close - 20.55, bid - 20.48\nTSLA last price - 433.14, close - 428.27, bid - 433.03\nNVDA last price - 192.57, close - 190.05, bid - 192.41\nAMD last price - 217.95, close - 213.58, bid - 217.94', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:20] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:33:20] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.84, close - 275.5, bid - 272.69\nSOFI last price - 20.49, close - 20.55, bid - 20.48\nTSLA last price - 433.14, close - 428.27, bid - 433.03\nNVDA last price - 192.57, close - 190.05, bid - 192.41\nAMD last price - 217.95, close - 213.58, bid - 217.94","components":[],"nonce":"8560090670205016002","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:33:20] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.84, close - 275.5, bid - 272.69\nSOFI last price - 20.49, close - 20.55, bid - 20.48\nTSLA last price - 433.14, close - 428.27, bid - 433.03\nNVDA last price - 192.57, close - 190.05, bid - 192.41\nAMD last price - 217.95, close - 213.58, bid - 217.94', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:33:06.134000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514457707384925', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '8560090670205016002'}
[2026-02-12 14:33:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 48, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:33:10.912000+00:00', 'pinned': False, 'nonce': '5912211854605230455', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514477748031488', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.81, close - 275.5, bid - 272.98\nSOFI last price - 20.5, close - 20.55, bid - 20.49\nTSLA last price - 433.09, close - 428.27, bid - 433.21\nNVDA last price - 192.41, close - 190.05, bid - 192.5\nAMD last price - 217.5, close - 213.58, bid - 217.47', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:27] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:33:27] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.81, close - 275.5, bid - 272.98\nSOFI last price - 20.5, close - 20.55, bid - 20.49\nTSLA last price - 433.09, close - 428.27, bid - 433.21\nNVDA last price - 192.41, close - 190.05, bid - 192.5\nAMD last price - 217.5, close - 213.58, bid - 217.47","components":[],"nonce":"5912211854605230455","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:33:27] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.81, close - 275.5, bid - 272.98\nSOFI last price - 20.5, close - 20.55, bid - 20.49\nTSLA last price - 433.09, close - 428.27, bid - 433.21\nNVDA last price - 192.41, close - 190.05, bid - 192.5\nAMD last price - 217.5, close - 213.58, bid - 217.47', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:33:10.912000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514477748031488', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '5912211854605230455'}
[2026-02-12 14:33:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 49, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:33:17.264000+00:00', 'pinned': False, 'nonce': '997595612928348717', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514504389984319', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 273.08, close - 275.5, bid - 272.92\nSOFI last price - 20.47, close - 20.55, bid - 20.47\nTSLA last price - 433.53, close - 428.27, bid - 433.48\nNVDA last price - 192.52, close - 190.05, bid - 192.78\nAMD last price - 217.66, close - 213.58, bid - 217.51', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:31] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:33:31] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 273.08, close - 275.5, bid - 272.92\nSOFI last price - 20.47, close - 20.55, bid - 20.47\nTSLA last price - 433.53, close - 428.27, bid - 433.48\nNVDA last price - 192.52, close - 190.05, bid - 192.78\nAMD last price - 217.66, close - 213.58, bid - 217.51","components":[],"nonce":"997595612928348717","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:33:31] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 273.08, close - 275.5, bid - 272.92\nSOFI last price - 20.47, close - 20.55, bid - 20.47\nTSLA last price - 433.53, close - 428.27, bid - 433.48\nNVDA last price - 192.52, close - 190.05, bid - 192.78\nAMD last price - 217.66, close - 213.58, bid - 217.51', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:33:17.264000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514504389984319', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '997595612928348717'}
[2026-02-12 14:33:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 50, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:33:22.133000+00:00', 'pinned': False, 'nonce': '18102023216839385748', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514524812050483', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.94, close - 275.5, bid - 272.73\nSOFI last price - 20.46, close - 20.55, bid - 20.45\nTSLA last price - 433.53, close - 428.27, bid - 432.8\nNVDA last price - 192.79, close - 190.05, bid - 192.65\nAMD last price - 217.22, close - 213.58, bid - 217.03', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:36] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:33:36] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.94, close - 275.5, bid - 272.73\nSOFI last price - 20.46, close - 20.55, bid - 20.45\nTSLA last price - 433.53, close - 428.27, bid - 432.8\nNVDA last price - 192.79, close - 190.05, bid - 192.65\nAMD last price - 217.22, close - 213.58, bid - 217.03","components":[],"nonce":"18102023216839385748","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:33:36] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.94, close - 275.5, bid - 272.73\nSOFI last price - 20.46, close - 20.55, bid - 20.45\nTSLA last price - 433.53, close - 428.27, bid - 432.8\nNVDA last price - 192.79, close - 190.05, bid - 192.65\nAMD last price - 217.22, close - 213.58, bid - 217.03', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:33:22.133000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514524812050483', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '18102023216839385748'}
[2026-02-12 14:33:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 51, 'op': 0, 'd': {'user_id': '1288620605905834026', 'timestamp': 1770906806, 'member': {'user': {'username': 'eyesbot', 'public_flags': 0, 'primary_guild': None, 'id': '1288620605905834026', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6726c8c8cf5ca85d7974a47ae105b9fb'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-18T22:46:41.081000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1440473315608363060', 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:41] [DEBUG   ] discord.client: Dispatching event typing
[2026-02-12 14:33:41] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-02-12 14:33:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 52, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:33:26.949000+00:00', 'pinned': False, 'nonce': '10207115026546439734', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514545012080751', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.56, close - 275.5, bid - 272.6\nSOFI last price - 20.47, close - 20.55, bid - 20.46\nTSLA last price - 432.75, close - 428.27, bid - 432.93\nNVDA last price - 192.68, close - 190.05, bid - 192.71\nAMD last price - 217.05, close - 213.58, bid - 217.05', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:41] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:33:41] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.56, close - 275.5, bid - 272.6\nSOFI last price - 20.47, close - 20.55, bid - 20.46\nTSLA last price - 432.75, close - 428.27, bid - 432.93\nNVDA last price - 192.68, close - 190.05, bid - 192.71\nAMD last price - 217.05, close - 213.58, bid - 217.05","components":[],"nonce":"10207115026546439734","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:33:41] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.56, close - 275.5, bid - 272.6\nSOFI last price - 20.47, close - 20.55, bid - 20.46\nTSLA last price - 432.75, close - 428.27, bid - 432.93\nNVDA last price - 192.68, close - 190.05, bid - 192.71\nAMD last price - 217.05, close - 213.58, bid - 217.05', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:33:26.949000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514545012080751', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '10207115026546439734'}
[2026-02-12 14:33:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 53, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:33:31.825000+00:00', 'pinned': False, 'nonce': '14775856114210487477', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514565463511123', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.69, close - 275.5, bid - 272.74\nSOFI last price - 20.44, close - 20.55, bid - 20.43\nTSLA last price - 433.09, close - 428.27, bid - 432.63\nNVDA last price - 192.71, close - 190.05, bid - 192.66\nAMD last price - 217.13, close - 213.58, bid - 217.12', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:46] [DEBUG   ] discord.client: Dispatching event message
